year,mileage,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,brand,car_age,yearly_mileage,has_insurance,price
2017.0,200000,7,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,mvm_x22,9.0,20000.0,1,1450000000.0
2014.0,191000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,12.0,14692.307692307691,1,538000000.0
2016.0,260000,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,10.0,23636.363636363636,1,525000000.0
2025.0,2200,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,1100.0,1,1143000000.0
2014.0,264000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,12.0,20307.69230769231,1,1320000000.0
2002.0,335000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,peugeot_pars,24.0,13400.0,1,510000000.0
2016.0,160000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,10.0,14545.454545454546,1,6700000000.0
2013.0,1000000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,13.0,71428.57142857143,0,800000000.0
2025.0,17000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,8500.0,1,1110000000.0
2012.0,207000,5,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,renault_tondar-90,14.0,13800.0,1,930000000.0
2017.0,121000,3,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,hyundai_santafe-ix45,9.0,12100.0,1,6200000000.0
2018.0,145000,10,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,jac_s5,8.0,16111.111111111111,1,2780000000.0
2010.0,330000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,16.0,19411.764705882353,1,1250000000.0
2018.0,200000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,pride_131,8.0,22222.222222222223,1,600000000.0
2015.0,150000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,12500.0,1,2750000000.0
2016.0,173000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,10.0,15727.272727272728,0,3000000000.0
2017.0,96000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,9600.0,1,2485000000.0
2011.0,285000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,15.0,17812.5,1,458000000.0
2015.0,100000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,11.0,8333.333333333334,1,2500000000.0
2024.0,70000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,23333.333333333332,1,2235000000.0
2011.0,350000,7,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,ضربه‌خورده,peugeot_pars,15.0,21875.0,1,810000000.0
2009.0,200000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,17.0,11111.111111111111,1,3300000000.0
2021.0,67000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,5.0,11166.666666666666,1,100000.0
2023.0,66000,0,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,mvm_x22,3.0,16500.0,0,2100000000.0
2023.0,35000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,8750.0,1,1000000000.0
2020.0,94000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,6.0,13428.57142857143,1,1200000000.0
2024.0,33000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,11000.0,1,2200000000.0
2014.0,200000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,hyundai_santafe-ix45,12.0,15384.615384615385,1,4800000000.0
2026.0,0,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,0.0,0.0,1,1150000000.0
2016.0,150000,6,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,10.0,13636.363636363636,1,3090000000.0
2024.0,30000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,2.0,10000.0,0,1700000000.0
2011.0,280000,9,اتوماتیک,سالم و پلمپ,تعویض شده,خط و خش جزیی,سالم و پلمپ,hyundai_santafe-ix45,15.0,17500.0,1,4600000000.0
2015.0,240000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,11.0,20000.0,1,2050000000.0
2021.0,55000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,9166.666666666666,1,1900000000.0
2025.0,30000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,1.0,15000.0,1,2040000000.0
2012.0,230000,0,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,kia_cerato,14.0,15333.333333333334,0,2740000000.0
2018.0,128000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,8.0,14222.222222222223,1,2750000000.0
2025.0,24000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,1.0,12000.0,1,2400000000.0
2012.0,165000,8,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,hyundai_santafe-ix45,14.0,11000.0,1,5500000000.0
2010.0,230000,2,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,renault_tondar-90,16.0,13529.411764705883,1,798000000.0
2015.0,229000,8,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,kia_cerato,11.0,19083.333333333332,1,2810000000.0
2012.0,161000,9,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,renault_tondar-90,14.0,10733.333333333334,1,1060000000.0
2018.0,66000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,8.0,7333.333333333333,1,4000000000.0
2016.0,100000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,9090.90909090909,0,4980000000.0
2008.0,250000,10,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,18.0,13157.894736842105,1,3900000000.0
2023.0,68000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,17000.0,1,3350000000.0
2008.0,400000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,18.0,21052.63157894737,1,415000000.0
2013.0,290000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,13.0,20714.285714285714,1,1520000000.0
2023.0,17730,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,4432.5,0,3800000000.0
2016.0,220000,5,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,10.0,20000.0,1,1370000000.0
2015.0,130000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,jac_s5,11.0,10833.333333333334,1,2050000000.0
2019.0,178000,9,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,peugeot_206,7.0,22250.0,1,1130000000.0
2005.0,420000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,21.0,19090.909090909092,1,530000000.0
2016.0,75000,5,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_206,10.0,6818.181818181818,1,1200000000.0
2018.0,150000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,8.0,16666.666666666668,1,1780000000.0
2010.0,230000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,peugeot_pars,16.0,13529.411764705883,1,770000000.0
2022.0,58000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,11600.0,1,1429000000.0
2016.0,220000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,10.0,20000.0,1,3680000000.0
2018.0,130,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,8.0,14.444444444444445,0,1550000000.0
2021.0,87000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,5.0,14500.0,1,1925000000.0
2013.0,177000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,renault_tondar-90,13.0,12642.857142857143,1,1290000000.0
2017.0,45000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,9.0,4500.0,0,1430000000.0
2023.0,67000,9,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,3.0,16750.0,1,2200000.0
2016.0,100000,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,pride_131,10.0,9090.90909090909,0,610000000.0
2018.0,117000,9,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,jac_s5,8.0,13000.0,1,2650000000.0
2024.0,6000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,2.0,2000.0,1,2350000000.0
2016.0,230000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,pride_131,10.0,20909.090909090908,1,570000000.0
2016.0,164000,6,اتوماتیک,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,kia_cerato,10.0,14909.09090909091,1,4780000000.0
2023.0,70000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,peugeot_pars,3.0,17500.0,1,1660000000.0
2017.0,48000,3,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,mvm_x22,9.0,4800.0,1,1650000000.0
2022.0,70000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_206,4.0,14000.0,1,1335000000.0
2008.0,335000,10,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,renault_tondar-90,18.0,17631.57894736842,1,850000000.0
2017.0,150000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,15000.0,1,1000.0
2022.0,60000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,4.0,12000.0,1,2080000000.0
2005.0,111111,0,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,peugeot_pars,21.0,5050.5,0,618000000.0
2016.0,120000,8,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,10.0,10909.09090909091,1,1600000000.0
2024.0,10000,7,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,2.0,3333.3333333333335,1,2300000000.0
2008.0,340000,5,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,18.0,17894.736842105263,1,927000000.0
2025.0,0,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,1.0,0.0,0,1100000000.0
2017.0,140000,5,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,9.0,14000.0,1,3850000000.0
2012.0,300000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,renault_tondar-90,14.0,20000.0,1,10000.0
2021.0,60000,5,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,5.0,10000.0,1,880000000.0
2022.0,50000,4,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,10000.0,1,940000000.0
2011.0,170000,6,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,15.0,10625.0,1,2920000000.0
2023.0,30000,11,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,3.0,7500.0,1,3340000000.0
2016.0,56000,4,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,kia_cerato,10.0,5090.909090909091,1,3280000000.0
2023.0,110,10,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,jac_s5,3.0,27.5,1,3190000000.0
2015.0,151300,12,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,renault_tondar-90,11.0,12608.333333333334,1,1400000000.0
2007.0,200000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,19.0,10000.0,1,760000000.0
2014.0,197000,0,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,12.0,15153.846153846154,0,5300000000.0
2021.0,50000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,5.0,8333.333333333334,1,920000000.0
2009.0,286000,3,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,renault_tondar-90,17.0,15888.888888888889,1,850000000.0
2025.0,0,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,kia_cerato,1.0,0.0,1,3000000000000.0
2017.0,130000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,mvm_x22,9.0,13000.0,1,1750000000.0
2010.0,270,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,16.0,15.882352941176471,1,1000000.0
2023.0,50000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,3.0,12500.0,1,2100000000.0
2022.0,92000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,18400.0,1,1510000000.0
2012.0,112121,1,دنده‌ای,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,pride_131,14.0,7474.733333333334,1,237000000.0
2015.0,212000,2,اتوماتیک,سالم و پلمپ,سالم,رنگ‌شدگی در ۵ ناحیه,سالم و پلمپ,kia_cerato,11.0,17666.666666666668,1,2650000000.0
2022.0,68000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,13600.0,1,1570000000.0
2016.0,112000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,10.0,10181.818181818182,1,7480000000.0
2010.0,235000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,16.0,13823.529411764706,1,785000000.0
2008.0,390000,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,renault_tondar-90,18.0,20526.315789473683,1,830000000.0
2017.0,195000,6,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,19500.0,1,2480000000.0
2018.0,108000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,8.0,12000.0,1,1550000000.0
2017.0,100000,12,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,jac_s5,9.0,10000.0,1,3000000000.0
2012.0,326257,1,دنده‌ای,سالم و پلمپ,نیاز به تعمیر,دوررنگ,سالم و پلمپ,pride_131,14.0,21750.466666666667,1,430000000.0
2022.0,47000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,4.0,9400.0,1,15500000.0
2026.0,0,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,0.0,0.0,0,1200000000.0
2011.0,140000,12,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,pride_131,15.0,8750.0,1,570000000.0
2015.0,208000,12,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,renault_tondar-90,11.0,17333.333333333332,1,1340000000.0
2022.0,55000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,4.0,11000.0,0,1000000000.0
2015.0,180000,3,اتوماتیک,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,hyundai_santafe-ix45,11.0,15000.0,1,5460000000.0
2014.0,270000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,12.0,20769.23076923077,1,995000000.0
2023.0,61800,9,اتوماتیک,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,jac_s5,3.0,15450.0,1,3300000000.0
2024.0,19000,8,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,quick,2.0,6333.333333333333,1,1068000000.0
2021.0,77000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,dena,5.0,12833.333333333334,1,1800000000.0
2016.0,134000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,peugeot_pars,10.0,12181.818181818182,1,1150000000.0
